UI/GameTitle,Solar Mission EST,Solar Mission EST,Solar Mission EST
Einstein/ContactLomnicky2,Of course Flare!%Count on me!,Of course Flare!%Count on me!,Of course Flare!%Count on me!
Einstein/UVContact,As soon as I find it...,As soon as I find it...,As soon as I find it...
Einstein/FoundSplitter_00,There is nothing here.,There is nothing here.,There is nothing here.
Einstein/FoundSplitter_01,Look! A camera! I have to remember it is stored here.,Look! A camera! I have to remember it is stored here.,Look! A camera! I have to remember it is stored here.
Einstein/FoundSplitter_02,A heat rejecter. But... who bought this?,A heat rejecter. But... who bought this?,A heat rejecter. But... who bought this?
Einstein/FoundSplitter_03,This book is about $How to restore stability in the solar magnetic field.$ But& I don't have time to read it now!,This book is about $How to restore stability in the solar magnetic field.$ But& I don't have time to read it now!,This book is about $How to restore stability in the solar magnetic field.$ But& I don't have time to read it now!
Einstein/FoundSplitter_04,Plutonium? What do we want Plutonium for?,Plutonium? What do we want Plutonium for?,Plutonium? What do we want Plutonium for?
Einstein/SendSplitter,Here it is!%Flare& I'm sending the beam splitter to you at the speed of light! (wink& wink),Here it is!%Flare& I'm sending the beam splitter to you at the speed of light! (wink& wink),Here it is!%Flare& I'm sending the beam splitter to you at the speed of light! (wink& wink)
Einstein/ReceiveSplitter,Thanks& UV!%I hope the beam splitter works better than your jokes.,Thanks& UV!%I hope the beam splitter works better than your jokes.,Thanks& UV!%I hope the beam splitter works better than your jokes.
Einstein/UsedSplitter0,Got it!%Get back to EST right away!%Now the spectropolarimeter is complete.,Got it!%Get back to EST right away!%Now the spectropolarimeter is complete.,Got it!%Get back to EST right away!%Now the spectropolarimeter is complete.
Einstein/UsedSplitter1,You can use it to locate those polarised televisions and kill them with your cannon. There is no time to waste!,You can use it to locate those polarised televisions and kill them with your cannon. There is no time to waste!,You can use it to locate those polarised televisions and kill them with your cannon. There is no time to waste!
Einstein/Finish,Spectropolarimeter secured. Mission accomplished. EST progress status& 2/5.,Spectropolarimeter secured. Mission accomplished. EST progress status& 2/5.,Spectropolarimeter secured. Mission accomplished. EST progress status& 2/5.
SST/StartTarget0,Hello Eclipse!%Sorry for interrupting your stay at Roque de los Muchachos Observatory. %This site has awesome conditions for solar observations& right?,Hello Eclipse!%Sorry for interrupting your stay at Roque de los Muchachos Observatory. %This site has awesome conditions for solar observations& right?,Hello Eclipse!%Sorry for interrupting your stay at Roque de los Muchachos Observatory. %This site has awesome conditions for solar observations& right?
SST/StartTarget1,Indeed& I'm just around the corner& getting EST ready.%But we need your help right now!,Indeed& I'm just around the corner& getting EST ready.%But we need your help right now!,Indeed& I'm just around the corner& getting EST ready.%But we need your help right now!
SST/StartTarget2,We are missing an important piece to complete EST.%The adaptive optics system.%It is used to correct the distortions of the solar images caused by the atmosphere.,We are missing an important piece to complete EST.%The adaptive optics system.%It is used to correct the distortions of the solar images caused by the atmosphere.,We are missing an important piece to complete EST.%The adaptive optics system.%It is used to correct the distortions of the solar images caused by the atmosphere.
SST/StartTarget3,Your mission is to go to the Swedish Solar Telescope and bring the adaptive optics system to EST.%We are relying on you!,Your mission is to go to the Swedish Solar Telescope and bring the adaptive optics system to EST.%We are relying on you!,Your mission is to go to the Swedish Solar Telescope and bring the adaptive optics system to EST.%We are relying on you!
SST/StartTarget4,Really?%But& I have an appointment with some colleagues for... studying.,Really?%But& I have an appointment with some colleagues for... studying.,Really?%But& I have an appointment with some colleagues for... studying.
SST/StartTarget5,Good scientist!%So& you better hurry up!,Good scientist!%So& you better hurry up!,Good scientist!%So& you better hurry up!
SST/FirstEnemy0,The atmospheric turbulence does not allow us to distinguish those microwave ovens clearly. We see them moving all the time!,The atmospheric turbulence does not allow us to distinguish those microwave ovens clearly. We see them moving all the time!,The atmospheric turbulence does not allow us to distinguish those microwave ovens clearly. We see them moving all the time!
SST/FirstEnemy1,Don't waste your time with them& Eclipse.%Only adaptive optics can correct the distortions. We'll have time to party later!,Don't waste your time with them& Eclipse.%Only adaptive optics can correct the distortions. We'll have time to party later!,Don't waste your time with them& Eclipse.%Only adaptive optics can correct the distortions. We'll have time to party later!
SST/InsideSST0,Mayday! Things are getting hot there!%The robots have sabotaged the vacuum and refrigeration systems of the telescope.,Mayday! Things are getting hot there!%The robots have sabotaged the vacuum and refrigeration systems of the telescope.,Mayday! Things are getting hot there!%The robots have sabotaged the vacuum and refrigeration systems of the telescope.
SST/InsideSST1,Those systems prevent the telescope from being heated by sunlight.%You'll have to restore them before all the instruments get roasted!,Those systems prevent the telescope from being heated by sunlight.%You'll have to restore them before all the instruments get roasted!,Those systems prevent the telescope from being heated by sunlight.%You'll have to restore them before all the instruments get roasted!
SST/PumpSuccess0,Good job& Eclipse!%The Swedish Solar Telescope is working again!,Good job& Eclipse!%The Swedish Solar Telescope is working again!,Good job& Eclipse!%The Swedish Solar Telescope is working again!
SST/PumpSuccess1,Oh& by the way! You are an expert on adaptive optics& aren’t you?%I'm finding it very hard to install the adaptive optics system at EST.%Can you help me? Remember to bring an instruction manual!,Oh& by the way! You are an expert on adaptive optics& aren’t you?%I'm finding it very hard to install the adaptive optics system at EST.%Can you help me? Remember to bring an instruction manual!,Oh& by the way! You are an expert on adaptive optics& aren’t you?%I'm finding it very hard to install the adaptive optics system at EST.%Can you help me? Remember to bring an instruction manual!
SST/PumpSuccess2,Sure& Spectro!,Sure& Spectro!,Sure& Spectro!
SST/PumpSuccess4,Goodness me! I don't even remember what adaptive optics do... (too many nights $studying$ at the observatory residence).,Goodness me! I don't even remember what adaptive optics do... (too many nights $studying$ at the observatory residence).,Goodness me! I don't even remember what adaptive optics do... (too many nights $studying$ at the observatory residence).
SST/PumpSuccess5,I'll ask Ms. Prominence for help before Spectro withdraws my allowance!,I'll ask Ms. Prominence for help before Spectro withdraws my allowance!,I'll ask Ms. Prominence for help before Spectro withdraws my allowance!
SST/CallMSProminence0,Bonjour ma chérie! Are you having a good time at the observatory?%What can I do for you?,Bonjour ma chérie! Are you having a good time at the observatory?%What can I do for you?,Bonjour ma chérie! Are you having a good time at the observatory?%What can I do for you?
SST/CallMSProminence1,Yes! A lot of fun. Maybe too much... I don't remember how adaptive optics work.... %I'm sure you have accurate documentation in the Pic du Midi Observatory archives.,Yes! A lot of fun. Maybe too much... I don't remember how adaptive optics work.... %I'm sure you have accurate documentation in the Pic du Midi Observatory archives.,Yes! A lot of fun. Maybe too much... I don't remember how adaptive optics work.... %I'm sure you have accurate documentation in the Pic du Midi Observatory archives.
SST/CallMSProminence2,Could you help me?,Could you help me?,Could you help me?
SST/CallMSProminence3,Of course& chérie. I'll see what I can find.,Of course& chérie. I'll see what I can find.,Of course& chérie. I'll see what I can find.
SST/ArchivePicduMidi0,I found the documents in the archive! There you are! ,I found the documents in the archive! There you are! ,I found the documents in the archive! There you are! 
SST/ArchivePicduMidi1,Yeah! Thanks! You rock& Ms. Prominence!,Yeah! Thanks! You rock& Ms. Prominence!,Yeah! Thanks! You rock& Ms. Prominence!
SST/ArchivePicduMidi2,Yeah! Thanks!%You rock& Ms. Prominence!,Yeah! Thanks!%You rock& Ms. Prominence!,Yeah! Thanks!%You rock& Ms. Prominence!
SST/NeedHelp0,Bad news again& Eclipse!%The robots have torn the adaptive optics system to pieces. We have seen them going free range around the observatory.%You'll have to recover all the parts.,Bad news again& Eclipse!%The robots have torn the adaptive optics system to pieces. We have seen them going free range around the observatory.%You'll have to recover all the parts.,Bad news again& Eclipse!%The robots have torn the adaptive optics system to pieces. We have seen them going free range around the observatory.%You'll have to recover all the parts.
SST/NeedHelp1,I'm afraid that solar activity is increasing& and things are getting worse...%You'll need extra help.%We have a surprise for you& so please go to the observing room to get it.,I'm afraid that solar activity is increasing& and things are getting worse...%You'll need extra help.%We have a surprise for you& so please go to the observing room to get it.,I'm afraid that solar activity is increasing& and things are getting worse...%You'll need extra help.%We have a surprise for you& so please go to the observing room to get it.
SST/NeedHelp2,We have a surprise for you& so please go to the observing room to get it!,We have a surprise for you& so please go to the observing room to get it!,We have a surprise for you& so please go to the observing room to get it!
SST/ObservingRoom0,This device produces small solar magnetic fields& creating a shield that repels the enemies' attacks.%It was supposed to be your PhD graduation gift...%But well& go outside and beat them!,This device produces small solar magnetic fields& creating a shield that repels the enemies' attacks.%It was supposed to be your PhD graduation gift...%But well& go outside and beat them!,This device produces small solar magnetic fields& creating a shield that repels the enemies' attacks.%It was supposed to be your PhD graduation gift...%But well& go outside and beat them!
SST/ObservingRoom1,On my way!,On my way!,On my way!
SST/GuitarSuccess0,Congratulations! You have all the pieces!%But the adaptive optics system might have been damaged.,Congratulations! You have all the pieces!%But the adaptive optics system might have been damaged.,Congratulations! You have all the pieces!%But the adaptive optics system might have been damaged.
SST/GuitarSuccess1,Please test it at the telescope!,Please test it at the telescope!,Please test it at the telescope!
SST/EternalSuccess0,Incredible performance& Eclipse!%You deserve the highest marks!,Incredible performance& Eclipse!%You deserve the highest marks!,Incredible performance& Eclipse!%You deserve the highest marks!
SST/EternalSuccess1,With adaptive optics& the atmosphere does not degrade your vision.%Now you can clearly see those microwaves!%Deactivate them and bring the adaptive optics system to EST immediately.,With adaptive optics& the atmosphere does not degrade your vision.%Now you can clearly see those microwaves!%Deactivate them and bring the adaptive optics system to EST immediately.,With adaptive optics& the atmosphere does not degrade your vision.%Now you can clearly see those microwaves!%Deactivate them and bring the adaptive optics system to EST immediately.
SST/Books0,$End date of the Universe$,$End date of the Universe$,$End date of the Universe$
SST/Books1,$Side effects of solar energy$,$Side effects of solar energy$,$Side effects of solar energy$
SST/Books2,$Is the Sun inhabited?$,$Is the Sun inhabited?$,$Is the Sun inhabited?$
SST/BooksFail,Focus on the problem! This is not what I'm looking for.,Focus on the problem! This is not what I'm looking for.,Focus on the problem! This is not what I'm looking for.
SST/BetterFix,I better fix the vacuum and refrigeration system before.,I better fix the vacuum and refrigeration system before.,I better fix the vacuum and refrigeration system before.
SST/NoTimeToExplore,No time to explore!%I need to call Ms. Prominence right now!,No time to explore!%I need to call Ms. Prominence right now!,No time to explore!%I need to call Ms. Prominence right now!
Missions,I have a mission to accomplish.,I have a mission to accomplish.,I have a mission to accomplish.
Alert/FindCableCar,Find the way to the cable car station.,Find the way to the cable car station.,Find the way to the cable car station.
Alert/GetTornado,Obtained: Solar magnetic tornadoes,Obtained: Solar magnetic tornadoes,Obtained: Solar magnetic tornadoes
Alert/FindFuse,The solar storm has burned the fuse. Find a new one.,The solar storm has burned the fuse. Find a new one.,The solar storm has burned the fuse. Find a new one.
Alert/RepairEngine,You must repair the cable car engine to go up!,You must repair the cable car engine to go up!,You must repair the cable car engine to go up!
Alert/GetFuse,Obtained: Fuse,Obtained: Fuse,Obtained: Fuse
Alert/FixEngine,Engine is working again!,Engine is working again!,Engine is working again!
Alert/FixedEngineInteract,I can now use the cable car,I can now use the cable car,I can now use the cable car
Alert/HelpArchive,Go to the Archive and ask for help,Go to the Archive and ask for help,Go to the Archive and ask for help
Alert/Coat,Obtained: Coat,Obtained: Coat,Obtained: Coat
Alert/Glasses,Obtained: Glasses,Obtained: Glasses,Obtained: Glasses
Gregor/Mission_00,What a hot day! Definitely& a solar astronomer's job is quite hard.%This doesn't happen to a $night$ astronomer...%I can't even see up close! The air is burning...,What a hot day! Definitely& a solar astronomer's job is quite hard.%This doesn't happen to a $night$ astronomer...%I can't even see up close! The air is burning...,What a hot day! Definitely& a solar astronomer's job is quite hard.%This doesn't happen to a $night$ astronomer...%I can't even see up close! The air is burning...
Gregor/Mission_01,Stop complaining& Spot! Show what a solar astronomer is made of!,Stop complaining& Spot! Show what a solar astronomer is made of!,Stop complaining& Spot! Show what a solar astronomer is made of!
Gregor/Mission_02,But yes& the excess of heating blurs the images and makes it impossible to observe what is happening on the Sun. ,But yes& the excess of heating blurs the images and makes it impossible to observe what is happening on the Sun. ,But yes& the excess of heating blurs the images and makes it impossible to observe what is happening on the Sun. 
Gregor/Mission_03,We need you to go to the GREGOR telescope and recover the HEAT REJECTER for EST.,We need you to go to the GREGOR telescope and recover the HEAT REJECTER for EST.,We need you to go to the GREGOR telescope and recover the HEAT REJECTER for EST.
Gregor/Mission_04,OK& Spectro! (But first& I'm taking a glass of water...),OK& Spectro! (But first& I'm taking a glass of water...),OK& Spectro! (But first& I'm taking a glass of water...)
Gregor/HotAdvice_00,These ovens are too hot!%That’s a big problem for a solar astronomer! Until we find a way to cool them down& we can’t fight them. ,These ovens are too hot!%That’s a big problem for a solar astronomer! Until we find a way to cool them down& we can’t fight them. ,These ovens are too hot!%That’s a big problem for a solar astronomer! Until we find a way to cool them down& we can’t fight them. 
Gregor/OvenAdvice_00,Oh no! I’m burned out by those machines!&We can't operate GREGOR in such conditions!,Oh no! I’m burned out by those machines!&We can't operate GREGOR in such conditions!,Oh no! I’m burned out by those machines!&We can't operate GREGOR in such conditions!
Gregor/OvenAdvice_01,Spot& we need you to do some maintenance work.%The bushes surrounding the tower absorb part of the heating and help to reduce the temperature of the telescope.,Spot& we need you to do some maintenance work.%The bushes surrounding the tower absorb part of the heating and help to reduce the temperature of the telescope.,Spot& we need you to do some maintenance work.%The bushes surrounding the tower absorb part of the heating and help to reduce the temperature of the telescope.
Gregor/OvenAdvice_02,But the robots have broken all of them...%You have to restore them! ,But the robots have broken all of them...%You have to restore them! ,But the robots have broken all of them...%You have to restore them! 
Gregor/OvenAdvice_03,Did I tell you to bring the scissors...?,Did I tell you to bring the scissors...?,Did I tell you to bring the scissors...?
Gregor/OvenAdvice_04,Copy that& Spectro!%(Galaxies... why didn't I study galaxies...?)  ,Copy that& Spectro!%(Galaxies... why didn't I study galaxies...?)  ,Copy that& Spectro!%(Galaxies... why didn't I study galaxies...?)  
Gregor/CleanGarden_00,Good job& Spot! I'll hire you to clean my garden.%Now& look at the tower! What a disaster!,Good job& Spot! I'll hire you to clean my garden.%Now& look at the tower! What a disaster!,Good job& Spot! I'll hire you to clean my garden.%Now& look at the tower! What a disaster!
Gregor/CleanGarden_01,Solar telescopes are white because that color reflects the light.%The machines have painted GREGOR in black so the temperature is increasing! You have to turn it into white again!,Solar telescopes are white because that color reflects the light.%The machines have painted GREGOR in black so the temperature is increasing! You have to turn it into white again!,Solar telescopes are white because that color reflects the light.%The machines have painted GREGOR in black so the temperature is increasing! You have to turn it into white again!
Gregor/CleanGarden_02,Did I tell you to bring the paintbrush...?,Did I tell you to bring the paintbrush...?,Did I tell you to bring the paintbrush...?
Gregor/CleanGarden_03,Sure& Spectro.%(Black holes... black holes were also interesting objects...) ,Sure& Spectro.%(Black holes... black holes were also interesting objects...) ,Sure& Spectro.%(Black holes... black holes were also interesting objects...) 
Gregor/PaintSolved,Well done!%Now enter GREGOR and bring the heat rejecter!,Well done!%Now enter GREGOR and bring the heat rejecter!,Well done!%Now enter GREGOR and bring the heat rejecter!
Gregor/BlockDoor_00,Oh no!!! It’s blocked!!!%Seriously??? What else???,Oh no!!! It’s blocked!!!%Seriously??? What else???,Oh no!!! It’s blocked!!!%Seriously??? What else???
Gregor/BlockDoor_01,Calm down& Spot.%The neighbouring telescope& the Vacuum Tower Telescope& is connected with GREGOR by underground tunnels.%You can sneak into the telescope and get the piece that we need!,Calm down& Spot.%The neighbouring telescope& the Vacuum Tower Telescope& is connected with GREGOR by underground tunnels.%You can sneak into the telescope and get the piece that we need!,Calm down& Spot.%The neighbouring telescope& the Vacuum Tower Telescope& is connected with GREGOR by underground tunnels.%You can sneak into the telescope and get the piece that we need!
Gregor/FindHRParts_00,Our cameras have detected that the heat rejecter has been taken apart.%You have to find all the parts and assemble them again!,Our cameras have detected that the heat rejecter has been taken apart.%You have to find all the parts and assemble them again!,Our cameras have detected that the heat rejecter has been taken apart.%You have to find all the parts and assemble them again!
Gregor/FindHRParts_01,Did I tell you to bring the toolbox?,Did I tell you to bring the toolbox?,Did I tell you to bring the toolbox?
Gregor/GetSkill,Congratulations& Spot! This jetpack can generate small Solar Spicules.%As it happens on the Sun& these jets of gas will propel you far and high!,Congratulations& Spot! This jetpack can generate small Solar Spicules.%As it happens on the Sun& these jets of gas will propel you far and high!,Congratulations& Spot! This jetpack can generate small Solar Spicules.%As it happens on the Sun& these jets of gas will propel you far and high!
Gregor/FoundAllParts_00,Great! You already have the heat rejecter!,Great! You already have the heat rejecter!,Great! You already have the heat rejecter!
Gregor/FoundAllParts_01,Now& make sure the system works fine& or we could fry our instruments during an observation!%If you need assistance& Flare could help you to calibrate the heat rejecter.,Now& make sure the system works fine& or we could fry our instruments during an observation!%If you need assistance& Flare could help you to calibrate the heat rejecter.,Now& make sure the system works fine& or we could fry our instruments during an observation!%If you need assistance& Flare could help you to calibrate the heat rejecter.
Gregor/FoundAllParts_02,Thank you& Spectro! I’ll call her.,Thank you& Spectro! I’ll call her.,Thank you& Spectro! I’ll call her.
Gregor/FlareCall_00,Hello Flare! I had to assemble my heat rejecter again& but I need to calibrate it before using it.%Can you help me to find the right values?,Hello Flare! I had to assemble my heat rejecter again& but I need to calibrate it before using it.%Can you help me to find the right values?,Hello Flare! I had to assemble my heat rejecter again& but I need to calibrate it before using it.%Can you help me to find the right values?
Gregor/FlareCall_01,Of course& Spot! Let me do some tests in the lab!,Of course& Spot! Let me do some tests in the lab!,Of course& Spot! Let me do some tests in the lab!
Gregor/TestHR,I can test the heat rejecter using the computer.,I can test the heat rejecter using the computer.,I can test the heat rejecter using the computer.
Gregor/FixedHR_00,Test completed& Spot!%The values needed to configure your heat rejecter are fine!,Test completed& Spot!%The values needed to configure your heat rejecter are fine!,Test completed& Spot!%The values needed to configure your heat rejecter are fine!
Gregor/FixedHR_01,Thank you& Flare! You are the coolest!,Thank you& Flare! You are the coolest!,Thank you& Flare! You are the coolest!
Gregor/FixedHR_02,No time for compliments& guys! It is insane& but the dome of GREGOR is opening!%Without a heat rejecter& the whole telescope could be ruined by the heating. Hurry up and install it before it’s too late!,No time for compliments& guys! It is insane& but the dome of GREGOR is opening!%Without a heat rejecter& the whole telescope could be ruined by the heating. Hurry up and install it before it’s too late!,No time for compliments& guys! It is insane& but the dome of GREGOR is opening!%Without a heat rejecter& the whole telescope could be ruined by the heating. Hurry up and install it before it’s too late!
Gregor/FixedHR_03,Did I tell you to bring a heat rejecter? ,Did I tell you to bring a heat rejecter? ,Did I tell you to bring a heat rejecter? 
Gregor/PlacedHR_Success,Great! You saved GREGOR! Your heat rejecter is ready for EST. ,Great! You saved GREGOR! Your heat rejecter is ready for EST. ,Great! You saved GREGOR! Your heat rejecter is ready for EST. 
Gregor/PlacedHR_01_Fail,Boom! Your equipment has melt. You have to return your funding. Try again.,Boom! Your equipment has melt. You have to return your funding. Try again.,Boom! Your equipment has melt. You have to return your funding. Try again.
Gregor/Got_HR_00,Awesome! Now bring immediately the heat rejecter to EST.%With it& the excess of heating won’t blur the images and we will have clear views of what is happening on the Sun.,Awesome! Now bring immediately the heat rejecter to EST.%With it& the excess of heating won’t blur the images and we will have clear views of what is happening on the Sun.,Awesome! Now bring immediately the heat rejecter to EST.%With it& the excess of heating won’t blur the images and we will have clear views of what is happening on the Sun.
Gregor/Got_HR_01,And remember& if you find those strange ovens in your way& you can use it to cool and deactivate them! Go!,And remember& if you find those strange ovens in your way& you can use it to cool and deactivate them! Go!,And remember& if you find those strange ovens in your way& you can use it to cool and deactivate them! Go!
EST/Intro_00,Spectro! We got trapped! Where are you?!,Spectro! We got trapped! Where are you?!,Spectro! We got trapped! Where are you?!
EST/Intro_01,Don't worry my friends&I'll free you in a minute!,Don't worry my friends&I'll free you in a minute!,Don't worry my friends&I'll free you in a minute!
EST/Intro_02,There is no time& Spectro. We need to turn EST on immediately.%We will be here and ready to observe.%But you are on your own!,There is no time& Spectro. We need to turn EST on immediately.%We will be here and ready to observe.%But you are on your own!,There is no time& Spectro. We need to turn EST on immediately.%We will be here and ready to observe.%But you are on your own!
EST/Intro_03,Ok!%How bad can be a bunch of lamps and toasters...?,Ok!%How bad can be a bunch of lamps and toasters...?,Ok!%How bad can be a bunch of lamps and toasters...?
EST/Ops_00,Ops...,Ops...,Ops...
EST/Ops_01,I better hurry up and watch my steps...,I better hurry up and watch my steps...,I better hurry up and watch my steps...
EST/First,First of all& you have to turn the generator on!%To avoid that the vibrations affect the observing conditions& it is located in the building annexed to the tower& far from the telescope. Hurry up!,First of all& you have to turn the generator on!%To avoid that the vibrations affect the observing conditions& it is located in the building annexed to the tower& far from the telescope. Hurry up!,First of all& you have to turn the generator on!%To avoid that the vibrations affect the observing conditions& it is located in the building annexed to the tower& far from the telescope. Hurry up!
EST/Second_00,The generator is working!%What's next?,The generator is working!%What's next?,The generator is working!%What's next?
EST/Second_01,We have to control the seeing conditions to obtain sharp images of the Sun.%Heating is one of our biggest problems!%Walk up the tower and open the dome. ,We have to control the seeing conditions to obtain sharp images of the Sun.%Heating is one of our biggest problems!%Walk up the tower and open the dome. ,We have to control the seeing conditions to obtain sharp images of the Sun.%Heating is one of our biggest problems!%Walk up the tower and open the dome. 
EST/Second_02,The air will cool the telescope& avoiding image distortions!,The air will cool the telescope& avoiding image distortions!,The air will cool the telescope& avoiding image distortions!
EST/Third_00,Well done& Spectro. Now& switch on the air streams that cool the primary and the secondary mirrors!,Well done& Spectro. Now& switch on the air streams that cool the primary and the secondary mirrors!,Well done& Spectro. Now& switch on the air streams that cool the primary and the secondary mirrors!
EST/Third_01,On my way!%(Too many stairs... I think that I won't renew my gym subscription this month),On my way!%(Too many stairs... I think that I won't renew my gym subscription this month),On my way!%(Too many stairs... I think that I won't renew my gym subscription this month)
EST/Fourth_00,You are fit as a fiddle& Spectro!%Now& we need you to refill the coolant of the M3-M6 mirrors system.,You are fit as a fiddle& Spectro!%Now& we need you to refill the coolant of the M3-M6 mirrors system.,You are fit as a fiddle& Spectro!%Now& we need you to refill the coolant of the M3-M6 mirrors system.
EST/Fourth_01,Sure!,Sure!,Sure!
EST/Fifth_00,We are almost done!%But heating is not the only problem. Please& calibrate the Adaptive Optics system to correct the distorsions caused by Earth's atmosphere.,We are almost done!%But heating is not the only problem. Please& calibrate the Adaptive Optics system to correct the distorsions caused by Earth's atmosphere.,We are almost done!%But heating is not the only problem. Please& calibrate the Adaptive Optics system to correct the distorsions caused by Earth's atmosphere.
EST/Fifth_01,It sounds easy if you don't have a giant robot attacking you& right...?,It sounds easy if you don't have a giant robot attacking you& right...?,It sounds easy if you don't have a giant robot attacking you& right...?
EST/Sixth_00,And last& but not least& activate the Heat Rejecter to avoid heating accumulation coming from the sunlight!,And last& but not least& activate the Heat Rejecter to avoid heating accumulation coming from the sunlight!,And last& but not least& activate the Heat Rejecter to avoid heating accumulation coming from the sunlight!
EST/Sixth_01,Do I have to go upstairs again???%We'll have a serious conversation later about the workflow...,Do I have to go upstairs again???%We'll have a serious conversation later about the workflow...,Do I have to go upstairs again???%We'll have a serious conversation later about the workflow...
EST/Seventh_00,Amazing& Spectro!%The seeing is under control!%Steady to observe the Sun as never before?,Amazing& Spectro!%The seeing is under control!%Steady to observe the Sun as never before?,Amazing& Spectro!%The seeing is under control!%Steady to observe the Sun as never before?
EST/Seventh_01,Not so fast!%I'm detecting that the primary mirror has been corrupted!%I need to polish it or all this work would be in vain!,Not so fast!%I'm detecting that the primary mirror has been corrupted!%I need to polish it or all this work would be in vain!,Not so fast!%I'm detecting that the primary mirror has been corrupted!%I need to polish it or all this work would be in vain!
EST/PolishedMirror_00,All the systems working& Spectro!%We are ready at the control room.%We only need to point EST to the Sun…,All the systems working& Spectro!%We are ready at the control room.%We only need to point EST to the Sun…,All the systems working& Spectro!%We are ready at the control room.%We only need to point EST to the Sun…
EST/PolishedMirror_01,Roger that!%Finally& after decades of research& we are going to understand what happens in the Sun...,Roger that!%Finally& after decades of research& we are going to understand what happens in the Sun...,Roger that!%Finally& after decades of research& we are going to understand what happens in the Sun...
